PC1,PC2,Cluster,HC_Cluster,DBscan_Cluster
-0.8493564156923903,-0.573812426678941,0,0,0
-1.5776150993765186,-0.9299732357186986,0,0,0
0.09001791571010098,0.15867195973170053,1,2,1
2.8182942559149993,1.0187264984409623,2,1,1
1.5223820276742377,1.4188144480380285,2,1,0
1.8865069292125956,1.3775315799513415,2,2,-1
-1.444719403579641,-0.8141636661097825,0,0,0
-0.3138469128633674,1.144517654684022,1,2,1
-0.2709489771451373,-0.24138599107866757,0,3,0
-0.3368660922328508,0.05926526079552497,1,0,0
-1.9740087115153042,-0.7408263367776234,0,0,0
-0.3176832074445048,-1.2024388496193446,0,0,0
-1.0948034361349346,0.37185054012855345,1,2,1
0.1454248285855942,0.33733957677616017,1,0,0
-1.9291729341802069,0.11676529118742592,1,3,0
-1.6492829602782884,-0.296390443990276,1,3,0
-0.0007807277179146491,-0.49718809401000935,0,0,0
-1.4591719652811515,0.26613957559588575,1,3,0
-1.0868554757599107,-0.6172684607638803,0,0,0
-0.5333577606476133,-0.33191843105875546,0,0,0
-1.1732748231947738,0.6168397112691634,1,2,1
-2.2914614788687753,0.3997709793565902,1,2,1
1.5195749165621688,1.5830729751653954,2,1,0
0.5335279117486537,0.01722995795377231,0,2,1
-1.366087426536721,-1.6041265309683344,0,0,0
-0.5383848284836639,2.1141600196759747,1,3,0
3.995729009404904,0.2504614948206734,2,1,-1
-0.09551442451028828,-0.26490729949226316,0,0,0
2.6511764062766865,1.516118029598525,2,1,0
0.20001413346023117,0.05310548321673004,1,0,0
-0.41598743918935605,-1.34638240638139,0,0,0
-0.7878592797802015,1.4285106043450977,1,3,0
-1.4865478195355855,0.4523736259265099,1,3,0
-0.911804002848323,-3.508510371391499,0,0,0
-0.32152957860033965,-0.2413044404379706,1,2,1
2.2262408179068625,2.2740289042093123,2,1,1
-0.7214024533646,-1.3928813797890816,0,0,0
1.8198830230501408,0.04209241821932378,2,1,0
1.6466291523826329,-2.076976107628463,0,1,1
3.9322246356057406,0.2135356894125065,2,1,-1
-1.8841974495015998,0.8685512227294575,1,3,0
-1.5857520802206624,0.4953668009212003,1,3,0
0.25470047504726184,0.32863132300193504,1,0,0
-0.6055501207114877,0.4105445121156664,1,3,0
-1.0868554757599107,-0.6172684607638803,0,0,0
1.6418221470718146,1.285139157381896,2,2,-1
-0.433243586727461,2.0063354731161924,1,2,1
0.31612960207098395,-0.2923404284186531,0,0,0
0.5651288277539276,1.109485929845425,1,3,0
-0.36591850111234847,1.3955264461193169,1,3,0
0.6738123145115475,0.009501115943107189,0,2,1
-0.5324699761562997,0.10218383556467923,1,0,0
0.9201384631833948,0.4227490797155263,2,2,-1
-0.3147266161577445,-0.9004983516501218,0,2,1
1.6418221470718146,1.285139157381896,2,2,-1
-0.07401542782437444,2.144947692361431,1,3,0
-2.262072970354793,1.626702696158375,1,2,1
0.283480749329263,1.359502591480926,1,0,0
-0.652826332864479,-3.0366173232314253,0,0,0
0.394600583274575,1.4456491350228058,1,3,0
-0.5379832722351846,0.6294928712349581,1,3,0
1.6256886559292756,1.7446236989522133,2,3,0
-1.558444595396584,-1.2743833076935756,0,0,0
2.3426308329503645,-4.059191287960726,0,1,-1
-0.9755454954454521,-0.7582689730141567,0,0,0
-1.916453009578488,-0.14948314405716553,1,0,0
1.2840530907217729,-0.15662543587564898,2,1,1
1.5195749165621688,1.5830729751653954,2,1,0
-2.596718989486265,0.9967130517644701,1,3,0
0.3514449198360164,1.321173238909322,1,3,0
-0.03261938045585307,-0.3356498675350747,0,0,0
-1.3896048869302426,0.4686502322892358,1,3,0
1.7741536540513991,0.796972768250063,2,1,1
1.354356052236594,1.23035701381981,2,1,-1
-1.5675481762057526,-1.3385934015492829,0,0,0
1.0749150966691543,-1.5013210886166992,0,2,1
-0.7204363437091809,-0.8809843978463197,0,2,1
2.926482994618294,0.18379427413794863,2,1,1
2.1721225767077383,1.2310870582432378,2,1,1
-2.0683147580593464,2.3759847048151945,1,3,0
1.5833125058700022,-2.1490757119242945,0,0,0
0.2288963327779063,0.590643158431821,1,0,0
-0.031338553740038785,-2.1656356786834325,0,0,1
-0.3358182826495973,-2.3734715144626453,0,0,0
-0.5857499256951239,-0.08640835022111477,1,0,0
-0.49002348985617245,-0.4748557065839433,0,0,0
-1.4139093681166441,1.9549051344342387,1,3,0
-1.4444803233864594,0.5260647455656005,1,2,1
-2.2742816891351603,0.26578621852429835,1,3,0
5.45591210240136,-0.8648019388659433,2,1,-1
1.943393423761257,-0.06471799353550418,2,1,0
-0.28382394606763567,1.0993225787739171,1,0,0
4.850864432421003,0.9388002897004367,2,1,1
-0.24956462719958358,2.2394950047736613,1,2,1
0.24647527323737048,0.7946627718476235,1,3,0
2.3329385376659593,-1.4526494045728013,2,1,1
-2.4600170206453282,0.6558441067192732,1,3,0
-0.14138157072930427,-1.0911910175600945,0,0,0
-1.4360218902687139,-0.06960678674541217,1,3,0
-0.8201042358953569,-1.3406927188821842,0,0,0
-1.298052193355463,-0.6406580828037901,1,3,0
-1.193983939514708,-2.630220150432944,0,0,0
2.945656854351792,-2.212240151125566,2,1,1
0.09095812283023492,-0.527589610796377,0,2,1
0.563135492491359,1.6194156877241004,1,1,1
-0.9007314649353315,-1.4012615061104272,0,0,0
-0.3182075845205981,0.35869705146252734,1,3,0
3.402832128221677,2.99056628126693,2,1,-1
0.6399427601901885,-0.03298371799094626,0,2,1
-0.11949631802990214,-0.6284408019807872,0,0,1
-0.14490861734001212,0.44357824976267773,1,3,0
0.988098360651849,-2.8441297621830524,0,1,1
0.04432319509634251,-0.0862247671001745,1,0,-1
-1.9281261890573438,0.9450177850299122,1,3,0
-0.48502166344077957,0.5915553762911149,1,3,0
1.7371563217804153,0.0417145150117127,2,2,1
0.03405687489414562,-0.9747867666938355,0,0,0
-1.942940211567927,-1.7239794224335365,0,0,0
-0.49982407372571064,-1.6024820297691482,0,0,0
-2.6465905712566924,1.1028263841268733,1,3,0
-2.092119660484892,0.3425334985866123,1,3,0
-1.1519625744249913,1.808726951316586,1,3,0
-1.430656339442721,-0.6927374040886175,0,0,0
-0.7881225743504416,-1.1482882242568329,0,0,0
0.6060813598426545,-0.09294014308468586,0,0,0
-0.19824949177129658,1.7185166369419995,1,3,0
0.16405427351656499,2.2954787245501667,1,2,1
2.056819915015799,1.4295315124695398,2,1,1
0.2308008151308335,-1.1916863737516916,0,0,0
-0.6318501032186722,1.5690502344057495,1,3,0
-1.1804607997093048,0.6753293477405489,1,3,0
3.639471407736938,1.475920959739605,2,1,1
-2.5821635854029976,0.8033004290847147,1,3,0
-0.34079592197530334,0.8844080442266699,1,2,1
-0.9397168184959898,-0.3676795007608363,1,2,1
0.27200589824322713,-0.8919793315306083,0,0,0
-1.0948034361349346,0.37185054012855345,1,2,1
-0.3962265336342823,-0.8559598495674109,0,2,1
-0.9433545522689551,-0.25007775872372245,1,0,0
3.446199803667417,0.26870911192564156,2,1,1
2.1807383091215926,0.1804785661827618,2,1,1
-1.5231279809247746,-1.0270568346503877,0,0,0
-1.2784460862613363,0.11048395058590951,1,3,0
-0.715800869848314,0.23560375682821968,1,3,0
-0.22805641874170135,-0.9920294141302469,0,0,1
0.869802449140714,-0.4169899012320843,0,2,1
2.0545719654040266,2.847440923163445,2,2,-1
0.25840787386775294,-2.3914288781536803,0,0,0
-1.285597240523069,1.127543880954111,1,3,0
-0.29252837925349756,0.8072486609565247,1,2,1
-1.2017917213759135,-0.9873268282448072,0,0,0
-0.42712541741638965,-0.5079718668615154,0,0,0
-0.07093162078262251,2.025042408112082,1,3,0
4.403936524647929,-0.20513174195858985,2,1,1
-0.8187971769145271,-1.2935741065543542,0,0,0
2.0013679548606307,2.1050796474833247,2,1,1
0.617558368203339,0.9449935540093509,1,2,1
-0.9550004999725688,0.4770288793511189,1,3,0
2.1185328212878534,-0.3718722266144879,2,1,1
0.7982420814432182,0.292131193478576,1,0,0
0.8357054003921632,-1.1561708162637299,0,2,1
0.5587756545560448,-2.3434014402764314,0,0,0
0.6738123145115475,0.009501115943107189,0,2,1
-0.8564180863048917,-0.7618317711382384,0,2,1
0.36439451922862776,0.40281734317360235,1,3,0
3.9644249824561686,-1.26713759254249,2,1,1
-0.3575005641602186,-1.3486624232405868,0,2,1
-0.06924810761837889,-0.5634004757462726,0,0,0
-0.9566200376661561,-0.3172326860397468,1,0,0
-1.8899221185967219,1.164080836768518,1,3,0
-1.9220867988351182,-0.6947055689748637,0,0,0
-0.032693364523292905,-0.15223080095799388,0,0,0
1.5949918703508803,0.14395434329068954,2,1,1
-1.3714631974691587,0.4382659009184357,1,2,1
1.1447532025692064,3.1399423128843296,2,2,-1
0.2813936185265568,2.8045682730645902,1,3,0
3.8106384103885818,0.9953449906003821,2,1,1
3.7729679308574946,1.4163311825458036,2,1,1
3.303922371217229,-1.0392853698109947,2,1,-1
0.7973399038658563,-0.32469936871166766,0,1,1
1.7470785235269808,2.6378736094044637,2,1,0
-0.6438147032480036,-0.25568720087536284,1,0,0
-0.7850123952287907,1.0730772951311762,1,3,0
-1.717163820101626,0.8892962611873676,1,3,0
-2.3487958008149623,0.49895038842825185,1,3,0
1.8782642752132066,-1.775895723474096,0,0,0
0.0445924758810577,0.7562601260360748,1,0,0
-2.624462377872345,0.19379648638783684,1,0,0
0.42271403200423524,-0.6264743372405666,0,2,1
-1.3648190832356326,-0.4132567940744169,1,0,0
-0.6045559626615978,-0.2234497160765641,1,0,0
-0.05016754633593823,-0.6574072946318684,0,0,0
0.25394930878173044,-3.6114952213296245,0,0,0
-1.691732356439838,0.6298439873821028,1,3,0
-1.2169461924966958,-0.10748293325724352,1,2,1
2.60452487730219,0.6609966824884403,2,1,0
-0.5449512867537258,-1.22496537442311,0,0,1
-0.17347315820324452,-2.14885025921222,0,2,1
-0.6400120666867612,1.199783235726002,1,3,0
-0.8529191484431199,0.1965985834500286,1,2,1
0.08858982095169239,-0.4353480165603891,0,0,0
-1.5819240665205567,0.5521953848001099,1,3,0
-0.15375218180705563,0.25020281024594787,1,0,0
-0.058533732834755096,1.2144030897480451,1,3,0
-0.6721521977074769,-1.2364304964442676,0,0,0
-1.0094454534645123,0.24358414732208394,1,2,1
-0.7416577291022578,0.5944444590673901,1,0,0
-0.027148796415435914,0.42863670028052053,1,3,0
1.069061069490498,1.214586549947808,2,1,1
-1.6656114679850753,-0.6282336387426056,0,0,0
-0.03018454717371376,-1.5617444683475572,0,0,0
-1.5828792969471732,-0.5572967596865273,1,0,0
1.5779349842907,-1.497812808950806,0,0,0
-0.6246467486850277,1.0319909304067223,1,3,0
0.03189821266838614,0.9002271923241133,1,2,1
-1.1319285792784861,-0.27326835883549433,1,0,0
-1.42911610777844,-2.1545473826052515,0,0,0
-0.525313674530177,-1.2838990149621772,0,0,0
-0.9073195543498818,-0.584286590208558,0,0,0
-1.407079793150419,0.18459835676241348,1,3,0
1.9735730904593314,0.9573489216169501,2,2,-1
0.22943754934260824,0.8771350735274379,1,3,0
1.8198830230501408,0.04209241821932378,2,1,0
3.604781587831773,-1.518493544118952,2,1,1
-1.3766638920452061,-0.5324643355220867,1,0,0
2.945656854351792,-2.212240151125566,2,1,1
0.519392954274838,-1.6309877452800847,0,0,0
2.056853022723324,1.0342320196847765,2,1,1
2.02450573763722,0.20326599787816826,2,1,0
-0.8054158345264688,-1.2449442771343828,0,0,0
4.37147667166749,-1.1727826337872778,2,1,-1
0.9882896457280068,0.4366511286437163,2,0,0
-0.5330794673898653,1.0175644188534028,1,2,1
-2.1267655782988344,0.6065979368062947,1,3,0
1.9413050522274289,3.089101735826204,2,1,0
-0.07093162078262251,2.025042408112082,1,3,0
2.736694339406869,-1.7799223600099368,2,1,1
-1.7367244614490571,-1.739817278983234,0,0,0
0.891195404795278,2.223241216794153,1,3,0
2.7357719928395787,0.884178690756093,2,1,1
-1.6754865951395863,0.20004423846680902,1,0,0
-1.367769627508076,-0.5542928711110511,1,0,0
-1.9461542709122592,-0.7287106295539528,0,0,0
0.8392185573954122,1.963913018615117,2,2,-1
-1.3571487331394578,-2.638843489766637,0,0,0
0.7856671691717552,-0.15069548758001625,0,0,0
-0.6796420527349148,0.8019817081323076,1,3,0
1.9230340115528217,2.254795673793239,2,1,0
-1.558444595396584,-1.2743833076935756,0,0,0
-0.6662357582022298,1.568325654962203,1,2,1
-0.7759229013245972,0.4625921954962975,1,0,0
-1.240179677064593,-1.1612161526448403,0,0,0
-1.8646008361940951,-0.4011671921994739,1,0,0
0.16783215707962346,0.20626393313793154,1,0,0
0.046017410138773945,-0.09145320347915206,0,0,0
0.034043906451160635,-0.4414562370483675,0,0,0
-1.6932892520463734,-1.3169739661580226,0,0,0
-0.7724026787544243,-1.7865831733866058,0,0,0
-0.46717619073813366,2.62126206170557,1,2,1
-0.7478375915437564,1.674707674675944,1,3,0
-0.14221067700912587,0.4976672436853596,1,3,0
-0.8533005739207709,0.2815669290947908,1,3,0
-0.03399250081360196,-0.7943243071940093,0,0,0
3.912067161065938,1.0318764297636742,2,1,1
3.3636293848718912,-1.216291252779845,2,1,1
-0.4842958550953577,-2.210914887107593,0,0,0
0.4156746507110077,0.3639409162041343,1,0,0
0.24230213331017963,-2.7347317299151372,0,0,0
0.5037083096698136,1.4560492531303406,1,3,0
1.7239560181452755,0.8174837808011252,2,2,1
0.4385002423064669,-0.11261773250014726,0,0,0
-0.06789143967250656,-1.1862996979012026,0,0,0
1.5458274250485502,-1.8357974878075691,0,2,1
1.046796868613325,0.4083599035583954,2,0,0
-1.013588645792826,-0.10948904699538316,1,0,0
-1.3714631974691587,0.4382659009184357,1,2,1
-1.370572638835281,-0.17160046667404558,1,2,1
0.7486307450748303,-0.3337879447293201,0,2,1
1.1206117261439217,0.1754639285738122,2,2,1
4.256120213223611,0.07169307521317127,2,1,1
1.5598461700433077,1.7175805589542155,2,1,0
0.3485950364822526,-1.366835920189206,0,0,1
-1.4215291721944574,-2.0816278902597585,0,0,0
-2.0851389259736113,-0.013005556653593422,1,3,0
0.01885839145266983,-2.5070707448229057,0,0,0
-0.22466001918618703,-2.0121852485788665,0,0,0
-2.0271795010518985,1.6514229546769714,1,3,0
-0.20955578413227383,0.48220631133334907,1,0,0
-1.178447112588946,1.2309514172342377,1,3,0
2.736694339406869,-1.7799223600099368,2,1,1
-0.6105033601130421,-2.3388799891068146,0,0,0
1.4738610502903706,-0.15967744512496923,2,2,-1
-0.8509867418208243,0.7753566747328621,1,3,0
-1.830667799819442,-0.3927770929758105,1,2,1
1.275803748560024,0.8843380182743144,2,1,0
-2.1929995134313036,0.0530416274157512,1,3,0
1.402671385353115,1.2425465573003458,2,1,0
0.7441061351544218,-2.258747154698863,0,0,0
-1.9920223119299014,-0.32241186906983593,1,0,0
-1.1181280659006578,-0.1260833534770057,1,0,0
-1.5936795919053084,0.21508028070471608,1,2,1
4.99748315708632,-2.864038547709987,2,1,-1
1.688590219079376,2.284431899128243,2,2,-1
-1.8974454967495786,0.5761836683235552,1,3,0
-0.45174544721999504,-0.34461999705433705,0,3,0
1.5240682286043585,-0.6935630808167348,2,1,1
0.3251743540683133,-0.34141919908901924,0,0,0
-1.5738458625901894,1.1209019576635204,1,3,0
1.2140462251945918,-0.6772203073582275,0,2,1
1.261217194436283,-1.9219085468320782,0,0,1
0.17212656638879092,-0.8673121164285064,0,0,0
0.11174457404411244,1.901110775186571,1,2,1
-1.4360218902687139,-0.06960678674541217,1,3,0
0.002899682588549082,0.24406056374786864,1,0,0
2.9343840623362367,0.20937946772967922,2,1,1
-0.9469880378637157,-1.802689190809214,0,0,0
-2.167456333343568,1.043002159690678,1,3,0
0.47228570276281007,0.9525793089420772,1,2,1
-0.4887949317905244,-1.4235870711181378,0,0,0
-0.3836024746951519,1.378017413160336,1,3,0
0.10020972521219638,0.09681150888729946,1,2,1
-0.019555570141561302,-2.7089409976895995,0,0,0
-0.31323906459999984,-1.4315335705109533,0,0,1
-0.5620670901270823,-0.34266404103268416,0,2,1
-1.5657527173121917,-1.9332878222112553,0,0,0
-0.7772413723989645,1.079185010039792,1,0,0
1.6879425579528253,0.6834641131903398,2,1,0
0.025839767286881404,1.0286756677177349,1,3,0
-0.13901715295556133,2.3914574510174758,1,2,-1
-0.7416577291022578,0.5944444590673901,1,0,0
3.382469121899888,1.3189344500560582,2,1,1
0.417135556130456,-0.3424863728169831,0,2,1
-1.3659135011755252,-0.38852349176964773,1,0,0
-0.1538934819984943,-1.9366666776348325,0,2,1
-0.15009760473956704,-0.7943524460820027,0,0,0
-1.3314674585426105,-1.554222458386285,0,0,0
-0.9026206378214393,1.1283214188346982,1,3,0
-2.4600170206453282,0.6558441067192732,1,3,0
-0.4204837334320665,2.2080840020008656,1,2,-1
0.4361328525065771,-1.405982314977658,0,0,0
-0.8572203843358503,0.758428149691747,1,2,1
-0.6733896554393557,2.96941957764424,1,2,1
-1.8622921533365653,-1.2846818838088545,0,0,0
-1.6856537657484774,-0.274517121432353,1,0,0
3.277993605575865,-0.15298789394395543,2,1,1
